author,title,patch,project,contribution_type,date,commit,issue
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 02:41:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8af01cf,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 02:40:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/94d9c05,
barraponto,,https://www.drupal.org/files/issues/zen-document-navigation-region-1258280-1.patch,/project/zen,patch,2011-09-05 05:58:00+00:00,,https://www.drupal.org/node/1258280
barraponto,expandPrefix element setting is declared twice,,/project/jquery_expander,issue,2011-09-17 19:38:00+00:00,,https://www.drupal.org/node/1282612
barraponto,,https://www.drupal.org/files/issues/1282612-jquery_expander-expandPrefix-declared-twice-1.patch,/project/jquery_expander,patch,2011-09-17 19:41:00+00:00,,https://www.drupal.org/node/1282612
barraponto,Settings must be declared in hook_field_formatter_info,,/project/jquery_expander,issue,2011-09-17 19:43:00+00:00,,https://www.drupal.org/node/1282614
barraponto,,https://www.drupal.org/files/issues/1282614-jquery_expander-settings-must-be-declared-1.patch,/project/jquery_expander,patch,2011-09-17 20:05:00+00:00,,https://www.drupal.org/node/1282614
barraponto,,https://www.drupal.org/files/issues/1280188-jquery_expander-control-the-slice-point-2.patch,/project/jquery_expander,patch,2011-09-17 20:12:00+00:00,,https://www.drupal.org/node/1280188
barraponto,,https://www.drupal.org/files/357331-duplicate-warnings-on-node-save-8_1.patch,/project/primary_term,patch,2011-10-21 12:11:00+00:00,,https://www.drupal.org/node/357331
barraponto,,https://www.drupal.org/files/issues/1280188-jquery_expander-control-the-slice-point-5.patch,/project/jquery_expander,patch,2011-09-17 20:51:00+00:00,,https://www.drupal.org/node/1280188
barraponto,Exposed forms don't work at all: secure_input() is looking for parameters in the wrong place,,/project/openlayers_proximity,issue,2011-08-22 05:20:00+00:00,,https://www.drupal.org/node/1256004
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 00:09:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/51c3d05,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-26 00:08:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/87172e9,
barraponto,,https://www.drupal.org/files/issues/1024830-nodeformcols-hide-the-hidden-fields-5.patch,/project/nodeformcols,patch,2011-09-22 01:34:00+00:00,,https://www.drupal.org/node/1024830
barraponto,,https://www.drupal.org/files/1256004-openlayers_proximity-exposed-forms-1.patch,/project/openlayers_proximity,patch,2011-10-26 21:32:00+00:00,,https://www.drupal.org/node/1256004
barraponto,,https://www.drupal.org/files/issues/zen-936580.patch,/project/zen,patch,2010-12-01 14:02:00+00:00,,https://www.drupal.org/node/936580
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-25 16:47:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ff4e40d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-25 16:24:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5cfbfa2,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-25 12:43:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/9256681,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-24 23:01:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/3908ed7,
barraponto,,https://www.drupal.org/files/issues/menu-no-main-links-1021064-9_0.patch,/project/drupal,patch,2011-05-05 17:47:00+00:00,,https://www.drupal.org/node/1021064
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-23 14:19:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/77c732d,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-23 14:11:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/202cd2b,
barraponto,,https://www.drupal.org/files/issues/menu-no-main-links-1021064-9_0_0.patch,/project/drupal,patch,2011-05-05 18:16:00+00:00,,https://www.drupal.org/node/1021064
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-23 14:11:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/ef479c5,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-23 13:54:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/e9f525b,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-17 14:15:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/5f33a95,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-17 14:13:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/6e747ed,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-17 13:10:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8c8d7b5,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-08 14:47:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/b46a00f,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-07 19:06:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/4903e9a,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-07 06:01:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/446430f,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-07 05:44:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/2e4a454,
barraponto,,,/sandbox/barraponto/1140004,commit,2010-10-07 03:03:00+00:00,http://drupalcode.org/sandbox/barraponto/1140004.git/commit/8fa88b8,
barraponto,Declare text colors (conflicts with Seven theme),,/project/better_messages,issue,2011-08-15 21:38:00+00:00,,https://www.drupal.org/node/1250264
barraponto,,https://www.drupal.org/files/issues/better-messages-declare-colors.patch,/project/better_messages,patch,2011-08-15 21:42:00+00:00,,https://www.drupal.org/node/1250264
barraponto,,https://www.drupal.org/files/issues/1250264-better-messages-declare-colors-2.patch,/project/better_messages,patch,2011-08-15 22:01:00+00:00,,https://www.drupal.org/node/1250264
barraponto,Submitted information is always printed,,/project/tao,issue,2011-08-26 13:02:00+00:00,,https://www.drupal.org/node/1260954
barraponto,,https://www.drupal.org/files/issues/932744-tao-hide-title-if-page-6.patch,/project/tao,patch,2011-08-26 13:26:00+00:00,,https://www.drupal.org/node/932744
barraponto,IFA binds all textareas by default causing bugs on Views UI and Panels,,/project/imagefield_assist,issue,2009-10-29 18:59:00+00:00,,https://www.drupal.org/node/618310
barraponto,"Change default Pager ID to 1, avoid recurring conflicts",,/project/views,issue,2011-08-05 03:28:00+00:00,,https://www.drupal.org/node/1240116
barraponto,,https://www.drupal.org/files/issues/form_build_id-262906-13.patch,/project/drupal,patch,2011-08-08 20:03:00+00:00,,https://www.drupal.org/node/262906
barraponto,Files loaded when the install profile is run,,/project/drupal,issue,2011-07-28 17:22:00+00:00,,https://www.drupal.org/node/1232714
barraponto,,https://www.drupal.org/files/issues/zen-skip-link-template-1154358-2_0.patch,/project/zen,patch,2011-05-12 00:42:00+00:00,,https://www.drupal.org/node/1154358
barraponto,Typography for the footer text,,/project/xmas,issue,2011-04-27 15:14:00+00:00,,https://www.drupal.org/node/1140058
barraponto,Openid_selector.install crashes on install profiles,,/project/openid_selector,issue,2011-02-17 06:59:00+00:00,,https://www.drupal.org/node/1064298
barraponto,Revisions are being misatributted,,/project/issues/webmasters,issue,2011-07-21 03:33:00+00:00,,https://www.drupal.org/node/1225142
barraponto,,https://www.drupal.org/files/issues/screenshot_0_156.png,/project/issues/webmasters,patch,2011-07-25 18:16:00+00:00,,https://www.drupal.org/node/1225142
barraponto,,https://www.drupal.org/files/issues/openid_selector-1064298.patch,/project/openid_selector,patch,2011-02-17 08:21:00+00:00,,https://www.drupal.org/node/1064298
barraponto,,https://www.drupal.org/files/issues/openid_selector-1064298_0.patch,/project/openid_selector,patch,2011-02-17 08:55:00+00:00,,https://www.drupal.org/node/1064298
barraponto,comment synchronization,,/project/intensedebate,issue,2010-12-10 11:28:00+00:00,,https://www.drupal.org/node/994514
barraponto,,https://www.drupal.org/files/issues/zen-980002.patch,/project/zen,patch,2010-12-08 01:08:00+00:00,,https://www.drupal.org/node/980002
barraponto,,https://www.drupal.org/files/issues/die-phptemplate-prefix-die-422116-33.patch,/project/issues/documentation,patch,2011-02-23 18:04:00+00:00,,https://www.drupal.org/node/422116
barraponto,barraponto [barraponto],,/project/cvsapplications,issue,2010-11-12 12:59:00+00:00,,https://www.drupal.org/node/969842
barraponto,,https://www.drupal.org/files/issues/compass-drupal-plugin-ff252538aeb1.gz,/project/cvsapplications,patch,2010-11-12 13:45:00+00:00,,https://www.drupal.org/node/969842
barraponto,,https://www.drupal.org/files/issues/barraponto-drupal-xmas-theme-1.0-beta2-0-ga3cec8b.tar_.gz,/project/cvsapplications,patch,2011-01-13 02:50:00+00:00,,https://www.drupal.org/node/969842
barraponto,,https://www.drupal.org/files/issues/zen-936580_0.patch,/project/zen,patch,2010-12-18 23:50:00+00:00,,https://www.drupal.org/node/256802
barraponto,,https://www.drupal.org/files/issues/zen-929630.patch,/project/zen,patch,2010-12-01 13:35:00+00:00,,https://www.drupal.org/node/929630
barraponto,import countries generates errors,,/project/postal,issue,2011-01-15 00:47:00+00:00,,https://www.drupal.org/node/1027646
barraponto,Detect MYSQL path on LAMPP configurations,,/project/drush,issue,2011-01-12 18:53:00+00:00,,https://www.drupal.org/node/1024618
barraponto,Take user as an argument and show signed up nodes,,/project/signup,issue,2011-03-30 23:07:00+00:00,,https://www.drupal.org/node/1111320
barraponto,,https://www.drupal.org/files/issues/signup-user-signups-arguments-1111320-1_1.patch,/project/signup,patch,2011-03-30 23:15:00+00:00,,https://www.drupal.org/node/1111320
barraponto,,https://www.drupal.org/files/issues/postal-1027646.patch,/project/postal,patch,2011-01-15 11:51:00+00:00,,https://www.drupal.org/node/1027646
barraponto,,https://www.drupal.org/files/issues/zen-rtl-block-links-1017062-2.patch,/project/zen,patch,2011-02-22 13:37:00+00:00,,https://www.drupal.org/node/1017062
barraponto,Duplicates Wordpress Import module,,/project/wordpress_migrate,issue,2010-12-11 02:29:00+00:00,,https://www.drupal.org/node/995252
barraponto,Resolve redundance of modules already declared on included makefiles,,/project/drush_make,issue,2011-01-11 11:11:00+00:00,,https://www.drupal.org/node/1022732
barraponto,'Undefined index' notices when adding new fields.,,/project/geocode,issue,2011-01-14 20:13:00+00:00,,https://www.drupal.org/node/1027400
barraponto,Postal field emits undefined index notice,,/project/postal,issue,2011-01-14 20:32:00+00:00,,https://www.drupal.org/node/1027428
barraponto,Postal.form.inc throws a lot of notices,,/project/postal,issue,2011-01-15 20:08:00+00:00,,https://www.drupal.org/node/1028234
barraponto,Congratulations,,/project/media_universalsubtitles,issue,2011-01-21 00:03:00+00:00,,https://www.drupal.org/node/1034594
barraponto,Context support,,/project/jqp,issue,2010-09-10 14:28:00+00:00,,https://www.drupal.org/node/907652
barraponto,Can't update box content via UI,,/project/boxes,issue,2010-08-04 16:04:00+00:00,,https://www.drupal.org/node/873776
barraponto,,https://www.drupal.org/files/issues/postal-1028234.patch,/project/postal,patch,2011-01-15 21:20:00+00:00,,https://www.drupal.org/node/1028234
barraponto,,https://www.drupal.org/files/issues/postal-1028234-3.patch,/project/postal,patch,2011-01-15 21:48:00+00:00,,https://www.drupal.org/node/1028234
barraponto,Skinr prints classes when feature is disabled,,/project/skinr,issue,2010-03-18 23:59:00+00:00,,https://www.drupal.org/node/746670
barraponto,GPL compatibilty,,/project/cloud_zoom,issue,2010-06-04 07:14:00+00:00,,https://www.drupal.org/node/817900
barraponto,Path detection won't work on aliases,,/project/custom_breadcrumbs,issue,2010-08-03 13:14:00+00:00,,https://www.drupal.org/node/872606
barraponto,text size limit breaks php code.,,/project/custom_breadcrumbs,issue,2009-12-08 22:10:00+00:00,,https://www.drupal.org/node/654766
barraponto,RTL support,,/project/manager,issue,2010-08-09 19:26:00+00:00,,https://www.drupal.org/node/878080
barraponto,Support for non-standard node permissions (faq),,/project/manager,issue,2010-06-14 20:04:00+00:00,,https://www.drupal.org/node/827274
barraponto,,https://www.drupal.org/files/issues/827274.patch,/project/manager,patch,2010-06-14 20:09:00+00:00,,https://www.drupal.org/node/827274
barraponto,Drupal 7 commands causing confusion,,/project/drush,issue,2010-08-05 15:24:00+00:00,,https://www.drupal.org/node/874830
barraponto,,https://www.drupal.org/files/issues/managers_bar-rtl.png,/project/manager,patch,2010-08-09 19:51:00+00:00,,https://www.drupal.org/node/878080
barraponto,dump sites/default/files in a tgz file,,/project/dumper,issue,2010-01-15 19:11:00+00:00,,https://www.drupal.org/node/686006
